Node	X Location (m)	Y Location (m)	Z Location (m)	
2607	1.4524e-002	0.11762	4.8728e-002	
2608	1.4956e-002	0.11658	4.8954e-002	
2609	1.4482e-002	0.11638	4.5971e-002	
2610	1.5638e-002	0.1168	4.7739e-002	
2611	1.4645e-002	0.12119	4.7897e-002	
2612	1.4993e-002	0.11768	4.8716e-002	
2613	1.6247e-002	0.12014	4.8069e-002	
2614	1.6421e-002	0.11838	4.8479e-002	
2615	1.5707e-002	0.11803	4.8597e-002	
2616	1.4519e-002	0.11747	4.5733e-002	
2617	1.5675e-002	0.11789	4.7501e-002	
2618	1.4761e-002	0.12459	4.7067e-002	
2619	1.7482e-002	0.12446	4.694e-002	
2620	1.6332e-002	0.12262	4.7476e-002	
2621	1.4603e-002	0.11994	4.514e-002	
2622	1.4748e-002	0.1242	4.5145e-002	
2623	1.5759e-002	0.12037	4.6908e-002	
2624	1.7227e-002	0.12263	4.595e-002	
2625	1.4821e-002	0.12635	4.6591e-002	
2626	1.6035e-002	0.12693	4.6352e-002	
2627	1.7513e-002	0.12539	4.6703e-002	
2628	1.4779e-002	0.12512	4.4908e-002	
2629	1.4894e-002	0.1285	4.5937e-002	
2630	1.6063e-002	0.12776	4.6112e-002	
2631	1.4886e-002	0.12827	4.3558e-002	
2632	1.4807e-002	0.12596	4.4669e-002	
2633	1.4987e-002	0.13125	4.5019e-002	
2634	1.8023e-002	0.13145	4.474e-002	
2635	1.6108e-002	0.12908	4.5698e-002	
2636	1.4931e-002	0.12958	4.3143e-002	
2637	1.6924e-002	0.12953	4.4378e-002	
2638	1.8072e-002	0.13289	4.4236e-002	
2639	1.508e-002	0.13397	4.4025e-002	
2640	1.6598e-002	0.13407	4.3885e-002	
2641	1.498e-002	0.13102	4.2639e-002	
2642	1.6274e-002	0.13282	4.306e-002	
2643	1.6973e-002	0.13097	4.3874e-002	
2644	1.5216e-002	0.13799	4.2479e-002	
2645	1.5188e-002	0.13716	4.2799e-002	
2646	1.5941e-002	0.13783	4.2488e-002	
2647	1.5947e-002	0.13721	4.2729e-002	
2648	1.5215e-002	0.13796	4.1376e-002	
2649	1.532e-002	0.14105	4.1036e-002	
2650	1.5947e-002	0.13802	4.2413e-002	
2651	1.5222e-002	0.13815	4.1301e-002	
2652	1.542e-002	0.14399	3.9636e-002	
2653	1.9983e-002	0.14265	3.9858e-002	
2654	1.8218e-002	0.14041	4.1072e-002	
2655	1.6769e-002	0.14073	4.1054e-002	
2656	1.6045e-002	0.14089	4.1045e-002	
2657	1.532e-002	0.14102	3.9934e-002	
2658	1.8684e-002	0.14362	3.7284e-002	
2659	1.9082e-002	0.14446	3.9073e-002	
2660	1.9986e-002	0.14272	3.9825e-002	
2661	1.8687e-002	0.14369	3.7251e-002	
2662	4.5437e-002	0.17625	3.9583e-003	
2663	4.5596e-002	0.1764	0.	
2664	4.5985e-002	0.17678	3.0697e-003	
2665	4.8564e-002	0.16827	0.	
2666	4.9253e-002	0.17508	0.	
2667	4.3945e-002	0.17478	4.6923e-003	
2668	4.1639e-002	0.17253	2.9366e-003	
2669	4.4415e-002	0.16997	4.4012e-003	
2670	4.5802e-002	0.17408	2.7894e-003	
2671	3.7056e-002	0.16804	2.0809e-002	
2672	3.739e-002	0.16612	2.2535e-002	
2673	3.557e-002	0.16658	1.9429e-002	
2674	3.6501e-002	0.16542	2.1296e-002	
2675	3.8526e-002	0.16948	1.9245e-002	
2676	3.9426e-002	0.16901	1.965e-002	
2677	3.8142e-002	0.16685	2.1773e-002	
2678	3.6322e-002	0.16732	1.8668e-002	
2679	4.0042e-002	0.1682	1.7569e-002	
2680	3.7253e-002	0.16615	2.0535e-002	
2681	3.9732e-002	0.16676	1.9793e-002	
2682	4.0579e-002	0.17149	1.6932e-002	
2683	4.0144e-002	0.16971	1.8848e-002	
2684	3.7039e-002	0.16802	1.7866e-002	
2685	4.0795e-002	0.17056	1.7886e-002	
2686	4.0759e-002	0.1689	1.6767e-002	
2687	4.0992e-002	0.17011	1.5252e-002	
2688	4.2782e-002	0.17272	1.5412e-002	
2689	4.2434e-002	0.17331	1.4759e-002	
2690	4.2131e-002	0.17187	1.6374e-002	
2691	4.0874e-002	0.17178	1.0647e-002	
2692	4.2328e-002	0.17142	1.3741e-002	
2693	4.4249e-002	0.17508	1.2466e-002	
2694	4.3473e-002	0.17432	1.3436e-002	
2695	4.4685e-002	0.17454	1.3108e-002	
2696	4.3907e-002	0.17429	1.3432e-002	
2697	4.4219e-002	0.17505	1.108e-002	
2698	4.1913e-002	0.1728	9.324e-003	
2699	4.43e-002	0.17397	1.2727e-002	
2700	4.3367e-002	0.17244	1.2418e-002	
2701	4.463e-002	0.17546	1.2019e-002	
2702	4.56e-002	0.17512	1.2428e-002	
2703	4.4941e-002	0.17479	1.2799e-002	
2704	4.4475e-002	0.1753	1.077e-002	
2705	4.5226e-002	0.17473	1.1508e-002	
2706	4.4556e-002	0.17422	1.2418e-002	
2707	4.4885e-002	0.17571	1.1671e-002	
2708	4.5724e-002	0.17525	1.2291e-002	
2709	4.46e-002	0.17543	1.0633e-002	
2710	4.535e-002	0.17485	1.1371e-002	
2711	4.5481e-002	0.17629	1.0807e-002	
2712	4.5855e-002	0.17537	1.208e-002	
2713	4.5718e-002	0.17587	1.1329e-002	
2714	4.473e-002	0.17555	1.0423e-002	
2715	4.5481e-002	0.17498	1.1161e-002	
2716	4.7153e-002	0.17793	8.3814e-003	
2717	4.6411e-002	0.1772	9.4999e-003	
2718	4.7352e-002	0.17682	9.8898e-003	
2719	4.7956e-002	0.17741	9.0037e-003	
2720	4.7818e-002	0.17728	9.2361e-003	
2721	4.5661e-002	0.17647	9.1154e-003	
2722	4.7275e-002	0.17642	8.6952e-003	
2723	4.7978e-002	0.17874	7.028e-003	
2724	4.8781e-002	0.17822	7.6503e-003	
2725	4.8233e-002	0.17768	8.5389e-003	
2726	4.5938e-002	0.17674	8.6506e-003	
2727	4.7552e-002	0.1767	8.2304e-003	
2728	4.7795e-002	0.17604	6.7477e-003	
2729	4.9917e-002	0.18064	3.9174e-003	
2730	4.8686e-002	0.17943	2.1811e-003	
2731	4.9075e-002	0.17981	5.2507e-003	
2732	5.0927e-002	0.17981	5.03e-003	
2733	4.9878e-002	0.17929	5.873e-003	
2734	5.0354e-002	0.17882	4.3081e-003	
2735	5.1552e-002	0.18102	3.1355e-003	
2736	4.8979e-002	0.17972	1.7364e-003	
2737	5.122e-002	0.1801	4.5854e-003	
2738	5.0648e-002	0.17911	3.8634e-003	
2739	0.1578	0.13287	0.	
2740	0.16103	0.129	5.1416e-003	
2741	0.16224	0.12384	0.	
2742	0.15422	0.12835	0.	
2743	0.15829	0.12584	3.0793e-003	
2744	0.15134	0.14062	0.	
2745	0.1578	0.13287	5.1416e-003	
2746	0.15099	0.13222	0.	
2747	0.15302	0.13861	8.9292e-003	
2748	0.14954	0.13639	4.7732e-003	
2749	0.15506	0.12971	3.0793e-003	
2750	0.14167	0.14206	0.	
2751	0.14776	0.13609	0.	
2752	0.14979	0.14248	8.9292e-003	
2753	0.14631	0.14026	4.7732e-003	
2754	0.14822	0.14437	3.129e-002	
2755	0.14405	0.14597	3.3763e-002	
2756	0.14599	0.14478	3.2711e-002	
2757	0.14861	0.14389	2.4271e-002	
2758	0.14355	0.14505	3.0277e-002	
2759	0.1411	0.1491	3.0062e-002	
2760	0.15185	0.14	3.1626e-002	
2761	0.14868	0.1393	3.5345e-002	
2762	0.14845	0.14184	3.3318e-002	
2763	0.15107	0.14094	2.4877e-002	
2764	0.146	0.14211	3.0883e-002	
2765	0.14858	0.13697	3.1543e-002	
2766	0.1553	0.13586	3.12e-002	
2767	0.15441	0.13339	3.3395e-002	
2768	0.14986	0.13789	3.5075e-002	
2769	0.15213	0.13564	3.4235e-002	
2770	0.15225	0.13953	2.4607e-002	
2771	0.15319	0.13242	2.9553e-002	
2772	0.14976	0.13555	3.1273e-002	
2773	0.1593	0.13107	3.0948e-002	
2774	0.1593	0.13107	2.5806e-002	
2775	0.15668	0.13067	3.324e-002	
2776	0.15452	0.13681	2.4452e-002	
2777	0.15546	0.1297	2.9398e-002	
2778	0.16103	0.129	2.5708e-002	
2779	0.16142	0.12732	3.1554e-002	
2780	0.1584	0.1286	3.3142e-002	
2781	0.15719	0.12763	2.93e-002	
2782	0.16103	0.129	1.5425e-002	
2783	0.16224	0.12384	5.1416e-003	
2784	0.16236	0.12333	1.13e-002	
2785	0.15625	0.13473	1.4071e-002	
2786	0.15277	0.13251	9.9148e-003	
2787	0.1549	0.12655	1.3106e-002	
2788	0.15829	0.12584	8.2209e-003	
2789	0.16142	0.12732	2.6412e-002	
2790	0.16232	0.12351	2.4212e-002	
2791	0.16236	0.12333	1.6442e-002	
2792	0.15625	0.13473	1.9212e-002	
2793	0.15719	0.12763	2.4159e-002	
2794	0.16019	0.12494	2.5804e-002	
2795	0.15844	0.1222	2.3136e-002	
2796	0.1549	0.12655	1.8248e-002	
2797	0.17197	8.254e-002	0.	
2798	0.17318	7.7378e-002	4.91e-003	
2799	0.17116	7.2113e-002	0.	
2800	0.16432	7.9508e-002	0.	
2801	0.16953	9.2864e-002	0.	
2802	0.17197	8.254e-002	4.91e-003	
2803	0.1631	8.467e-002	0.	
2804	0.17048	8.8868e-002	1.0198e-002	
2805	0.16509	8.2796e-002	7.7482e-003	
2806	0.1671	0.10319	0.	
2807	0.15892	9.7003e-002	0.	
2808	0.16189	8.9832e-002	0.	
2809	0.16926	9.403e-002	1.0198e-002	
2810	0.16732	0.10227	8.6261e-003	
2811	0.16388	8.7958e-002	7.7482e-003	
2812	0.16137	0.102	7.223e-003	
2813	0.15696	9.3428e-002	7.0385e-003	
2814	0.16467	0.11351	0.	
2815	0.1577	0.10216	0.	
2816	0.15511	0.10979	0.	
2817	0.16479	0.113	6.1586e-003	
2818	0.16611	0.10743	8.6261e-003	
2819	0.16016	0.10716	7.223e-003	
2820	0.16072	0.11551	3.0793e-003	
2821	0.1539	0.11495	0.	
2822	0.15543	0.12318	0.	
2823	0.16358	0.11816	6.1586e-003	
2824	0.1595	0.12067	3.0793e-003	
2825	0.1588	0.12692	3.3846e-002	
2826	0.16221	0.12396	3.2629e-002	
2827	0.16054	0.12453	3.3563e-002	
2828	0.16271	0.12183	3.0057e-002	
2829	0.15758	0.12595	3.0004e-002	
2830	0.16058	0.12327	3.165e-002	
2831	0.1586	0.12378	3.291e-002	
2832	0.16308	0.11877	3.4022e-002	
2833	0.1632	0.11976	3.3558e-002	
2834	0.16362	0.11798	3.3906e-002	
2835	0.16351	0.11847	3.08e-002	
2836	0.16273	0.11792	3.3233e-002	
2837	0.16641	0.10612	3.61e-002	
2838	0.16556	0.10581	3.6685e-002	
2839	0.16561	0.10952	3.5384e-002	
2840	0.16528	0.10764	3.6267e-002	
2841	0.16678	0.10458	3.3227e-002	
2842	0.16581	0.10869	3.2805e-002	
2843	0.16399	0.1063	3.5288e-002	
2844	0.1648	0.10791	3.5336e-002	
2845	0.16718	0.10286	3.6778e-002	
2846	0.16591	0.10435	3.7062e-002	
2847	0.16712	0.10312	3.3604e-002	
2848	0.16433	0.10483	3.5665e-002	
2849	0.16874	9.6245e-002	3.769e-002	
2850	0.16633	0.10256	3.7364e-002	
2851	0.16553	9.885e-002	3.8688e-002	
2852	0.16593	0.1007	3.8026e-002	
2853	0.16754	0.10133	3.3905e-002	
2854	0.16475	0.10304	3.5966e-002	
2855	0.16477	9.7359e-002	3.5959e-002	
2856	0.1639	0.10062	3.6933e-002	
2857	0.1703	8.961e-002	3.8315e-002	
2858	0.16586	9.0321e-002	4.0623e-002	
2859	0.16666	9.4027e-002	3.9298e-002	
2860	0.17004	9.0729e-002	2.9348e-002	
2861	0.16868	9.6502e-002	3.4515e-002	
2862	0.16591	9.2536e-002	3.6569e-002	
2863	0.17195	8.2588e-002	3.8805e-002	
2864	0.17195	8.2588e-002	3.3895e-002	
2865	0.16629	8.8508e-002	4.0637e-002	
2866	0.16851	8.5041e-002	3.9908e-002	
2867	0.17046	8.8916e-002	2.9363e-002	
2868	0.16539	8.4655e-002	3.4626e-002	
2869	0.16634	9.0724e-002	3.6584e-002	
2870	0.16587	8.533e-002	3.9277e-002	
2871	0.17318	7.7378e-002	3.437e-002	
2872	0.17194	7.4159e-002	4.0104e-002	
2873	0.17035	7.7226e-002	4.062e-002	
2874	0.16973	7.9831e-002	4.0383e-002	
2875	0.17318	7.7378e-002	1.473e-002	
2876	0.17116	7.2113e-002	4.91e-003	
2877	0.16432	7.9508e-002	4.91e-003	
2878	0.17078	7.114e-002	1.3425e-002	
2879	0.17169	8.3706e-002	1.5108e-002	
2880	0.16631	7.7634e-002	1.2658e-002	
2881	0.17318	7.7378e-002	2.455e-002	
2882	0.17078	7.114e-002	1.8335e-002	
2883	0.17169	8.3706e-002	2.0018e-002	
2884	0.16631	7.7634e-002	1.7568e-002	
2885	0.16662	7.9445e-002	2.5281e-002	
2886	0.17194	7.4159e-002	3.5194e-002	
2887	0.17035	7.7226e-002	3.571e-002	
2888	0.16973	7.9831e-002	3.5473e-002	
2889	0.17008	6.931e-002	3.1194e-002	
2890	0.17078	7.114e-002	2.3244e-002	
2891	0.17169	8.3706e-002	2.4928e-002	
2892	0.16662	7.9445e-002	3.0191e-002	
2893	0.16756	7.3553e-002	3.3943e-002	
2894	0.1509	1.9465e-002	0.	
2895	0.14887	1.42e-002	5.5692e-003	
2896	0.14371	1.5358e-002	0.	
2897	0.15495	2.9995e-002	0.	
2898	0.1509	1.9465e-002	5.5692e-003	
2899	0.14573	2.0622e-002	0.	
2900	0.14356	2.8369e-002	0.	
2901	0.15307	2.5108e-002	8.4065e-003	
2902	0.14881	2.7245e-002	4.8961e-003	
2903	0.159	4.0524e-002	0.	
2904	0.14858	4.0223e-002	0.	
2905	0.14558	3.3634e-002	0.	
2906	0.15779	3.7367e-002	8.2602e-003	
2907	0.1551	3.0373e-002	8.4065e-003	
2908	0.15083	3.251e-002	4.8961e-003	
2909	0.15299	4.2624e-002	8.4703e-003	
2910	0.16305	5.1054e-002	0.	
2911	0.15521	5.3886e-002	0.	
2912	0.1506	4.5488e-002	0.	
2913	0.15981	4.2631e-002	8.2602e-003	
2914	0.1623	4.9107e-002	7.2093e-003	
2915	0.15501	4.7888e-002	8.4703e-003	
2916	0.1671	6.1584e-002	0.	
2917	0.15724	5.915e-002	0.	
2918	0.16433	5.4372e-002	7.2093e-003	
2919	0.16673	6.061e-002	8.5146e-003	
2920	0.15704	5.3153e-002	8.4703e-003	
2921	0.15927	6.4415e-002	0.	
2922	0.16229	7.4243e-002	0.	
2923	0.16876	6.5875e-002	8.5146e-003	
2924	0.16428	7.2369e-002	7.7482e-003	
2925	0.16946	6.772e-002	4.1752e-002	
2926	0.16744	6.2467e-002	4.2916e-002	
2927	0.16663	6.7568e-002	4.3093e-002	
2928	0.16406	6.6302e-002	4.4076e-002	
2929	0.1676	6.2871e-002	3.7752e-002	
2930	0.16508	6.7114e-002	4.0501e-002	
2931	0.16787	7.0787e-002	4.2268e-002	
2932	0.16911	7.4007e-002	4.1444e-002	
2933	0.16884	6.6091e-002	3.6928e-002	
2934	0.16632	7.0333e-002	3.9677e-002	
2935	0.16575	5.8072e-002	4.346e-002	
2936	0.1623	5.9935e-002	4.4883e-002	
2937	0.16328	6.4268e-002	4.4416e-002	
2938	0.16682	6.0838e-002	3.8092e-002	
2939	0.16041	5.781e-002	4.1251e-002	
2940	0.1643	6.508e-002	4.0841e-002	
2941	0.16353	5.2295e-002	4.4104e-002	
2942	0.1614	5.7574e-002	4.5087e-002	
2943	0.16148	5.2451e-002	4.475e-002	
2944	0.16591	5.8477e-002	3.8296e-002	
2945	0.16307	5.1109e-002	3.9108e-002	
2946	0.1595	5.5449e-002	4.1455e-002	
2947	0.16156	4.7174e-002	4.4677e-002	
2948	0.16016	4.9035e-002	4.519e-002	
2949	0.16176	4.7694e-002	3.9548e-002	
2950	0.15952	4.1877e-002	4.4892e-002	
2951	0.15951	4.733e-002	4.5323e-002	
2952	0.15677	4.1854e-002	4.5614e-002	
2953	0.1611	4.5989e-002	3.9681e-002	
2954	0.15734	4.4461e-002	4.3551e-002	
2955	0.15697	3.5233e-002	4.5007e-002	
2956	0.15539	3.8262e-002	4.5697e-002	
2957	0.15692	3.5119e-002	3.8955e-002	
2958	0.15972	4.2397e-002	3.9763e-002	
2959	0.15596	4.0869e-002	4.3633e-002	
2960	0.15532	3.0967e-002	4.5e-002	
2961	0.15421	3.521e-002	4.5729e-002	
2962	0.15161	3.2763e-002	4.6006e-002	
2963	0.15575	3.2067e-002	3.8988e-002	
2964	0.1549	2.9857e-002	4.2137e-002	
2965	0.15129	3.6683e-002	4.2568e-002	
2966	0.15126	3.0789e-002	4.2843e-002	
2967	0.15478	3.7817e-002	4.3666e-002	
2968	0.15416	2.7944e-002	4.492e-002	
2969	0.1517	2.9427e-002	4.5601e-002	
2970	0.15114	3.1549e-002	4.5966e-002	
2971	0.15443	2.8643e-002	4.2097e-002	
2972	0.15079	2.9574e-002	4.2803e-002	
2973	0.151	2.7618e-002	4.5562e-002	
2974	0.15263	2.3969e-002	4.4813e-002	
2975	0.15239	2.4952e-002	4.4988e-002	
2976	0.15373	2.6834e-002	4.2058e-002	
2977	0.15143	2.5518e-002	4.3603e-002	
2978	0.1495	1.5836e-002	4.4582e-002	
2979	0.14965	1.9437e-002	4.4959e-002	
2980	0.15097	1.9638e-002	4.4678e-002	
2981	0.1495	1.5836e-002	4.1797e-002	
2982	0.14882	1.7271e-002	4.4891e-002	
2983	0.14858	1.8254e-002	4.5066e-002	
2984	0.14823	1.7303e-002	4.3996e-002	
2985	0.14827	1.9431e-002	4.2e-002	
2986	0.14686	1.4651e-002	4.5064e-002	
2987	0.14887	1.42e-002	4.1769e-002	
2988	0.14819	1.5635e-002	4.4863e-002	
2989	0.1476	1.5666e-002	4.3967e-002	
2990	0.14887	1.42e-002	1.6708e-002	
2991	0.14371	1.5358e-002	5.5692e-003	
2992	0.14254	1.5618e-002	1.2935e-002	
2993	0.15105	1.9843e-002	1.3976e-002	
2994	0.14678	2.1981e-002	1.0465e-002	
2995	0.14887	1.42e-002	2.7846e-002	
2996	0.14138	1.5879e-002	2.8655e-002	
2997	0.14254	1.5618e-002	1.8504e-002	
2998	0.15229	2.3076e-002	2.7606e-002	
2999	0.15105	1.9843e-002	1.9545e-002	
3000	0.14601	2.0096e-002	2.5898e-002	
3001	0.14887	1.42e-002	3.62e-002	
3002	0.14138	1.5879e-002	3.4224e-002	
3003	0.14431	1.5223e-002	3.7248e-002	
3004	0.15229	2.3076e-002	3.3176e-002	
3005	0.15144	2.0866e-002	3.6325e-002	
3006	0.14764	1.7795e-002	3.6403e-002	
3007	0.14601	2.0096e-002	3.1467e-002	
3008	8.1703e-002	2.9248e-002	0.	
3009	7.6536e-002	3.0405e-002	5.0323e-003	
3010	7.3056e-002	3.2607e-002	0.	
3011	7.7877e-002	3.4472e-002	0.	
3012	9.2037e-002	2.6933e-002	0.	
3013	8.1703e-002	2.9248e-002	5.0323e-003	
3014	8.9169e-002	3.6598e-002	0.	
3015	8.3044e-002	3.3314e-002	0.	
3016	8.9204e-002	2.7567e-002	6.7135e-003	
3017	0.10237	2.4618e-002	0.	
3018	9.4336e-002	3.5441e-002	0.	
3019	0.10633	3.2531e-002	0.	
3020	9.4371e-002	2.641e-002	6.7135e-003	
3021	0.10204	2.4691e-002	5.266e-003	
3022	9.9914e-002	3.3249e-002	6.4059e-003	
3023	0.1127	2.2303e-002	0.	
3024	0.1115	3.1373e-002	0.	
3025	0.10721	2.3534e-002	5.266e-003	
3026	0.12304	1.9988e-002	0.	
3027	0.11667	3.0216e-002	0.	
3028	0.12603	2.6577e-002	0.	
3029	0.11954	2.0771e-002	9.0016e-003	
3030	0.11238	2.2376e-002	5.266e-003	
3031	0.12199	2.6722e-002	6.788e-003	
3032	0.13337	1.7673e-002	0.	
3033	0.1312	2.5419e-002	0.	
3034	0.12471	1.9613e-002	9.0016e-003	
3035	0.13221	1.7933e-002	7.3657e-003	
3036	0.12716	2.5565e-002	6.788e-003	
3037	0.13637	2.4262e-002	0.	
3038	0.13738	1.6776e-002	7.3657e-003	
3039	0.14162	2.3138e-002	4.8961e-003	
3040	0.14406	1.5279e-002	4.5761e-002	
3041	0.14486	1.5885e-002	4.5654e-002	
3042	0.14686	1.4651e-002	4.2279e-002	
3043	0.14618	1.6086e-002	4.5373e-002	
3044	0.14229	1.5674e-002	4.3327e-002	
3045	0.14559	1.6117e-002	4.4477e-002	
3046	0.14415	1.7051e-002	4.4882e-002	
3047	0.14407	1.6062e-002	4.5841e-002	
3048	0.14074	1.6023e-002	4.6492e-002	
3049	0.14269	1.7181e-002	4.6206e-002	
3050	0.1415	1.5851e-002	4.3514e-002	
3051	0.14336	1.7228e-002	4.5069e-002	
3052	0.12976	1.8481e-002	4.8629e-002	
3053	0.13347	2.1671e-002	4.8392e-002	
3054	0.13624	1.9434e-002	4.7661e-002	
3055	0.13567	1.7157e-002	4.7581e-002	
3056	0.13351	1.7641e-002	4.1579e-002	
3057	0.13644	1.6985e-002	4.4603e-002	
3058	0.13147	2.1443e-002	4.6384e-002	
3059	0.12494	1.9561e-002	4.9324e-002	
3060	0.12616	2.2834e-002	4.9386e-002	
3061	0.13009	2.2428e-002	4.8895e-002	
3062	0.12313	1.9968e-002	4.349e-002	
3063	0.13014	1.8397e-002	4.2082e-002	
3064	0.1281	2.22e-002	4.6887e-002	
3065	0.1199	2.0691e-002	4.9727e-002	
3066	0.12472	2.3158e-002	4.9578e-002	
3067	0.12107	2.3328e-002	4.9767e-002	
3068	0.12168	2.0292e-002	4.3681e-002	
3069	0.12665	2.2523e-002	4.7079e-002	
3070	0.11128	2.2622e-002	5.0121e-002	
3071	0.11383	2.4304e-002	5.0168e-002	
3072	0.11747	2.4134e-002	4.9979e-002	
3073	0.11808	2.1098e-002	4.3893e-002	
3074	0.11285	2.227e-002	4.445e-002	
3075	0.11385	2.5488e-002	4.8068e-002	
3076	0.10402	2.4248e-002	5.0324e-002	
3077	0.10881	2.5428e-002	5.0351e-002	
3078	0.10388	2.789e-002	5.0439e-002	
3079	0.10299	2.4478e-002	4.4829e-002	
3080	0.10783	2.3394e-002	4.4633e-002	
3081	0.10883	2.6612e-002	4.825e-002	
3082	0.10164	2.8392e-002	5.0459e-002	
3083	0.10013	2.5121e-002	5.0301e-002	
3084	9.9759e-002	2.7175e-002	5.0355e-002	
3085	0.10075	2.4981e-002	4.4849e-002	
3086	9.8922e-002	2.7338e-002	4.9016e-002	
3087	9.4529e-002	2.6374e-002	5.0184e-002	
3088	9.4578e-002	2.6699e-002	5.0164e-002	
3089	9.6822e-002	2.5861e-002	5.0213e-002	
3090	9.5517e-002	2.7307e-002	5.0216e-002	
3091	9.5004e-002	2.6268e-002	4.8626e-002	
3092	9.4435e-002	2.7051e-002	4.9527e-002	
3093	9.3624e-002	2.6577e-002	5.0207e-002	
3094	9.3937e-002	2.6842e-002	5.0179e-002	
3095	9.4363e-002	2.6411e-002	4.8641e-002	
3096	9.3794e-002	2.7195e-002	4.9542e-002	
3097	9.2748e-002	2.6773e-002	5.0197e-002	
3098	9.3674e-002	2.6901e-002	5.0187e-002	
3099	9.3211e-002	2.6837e-002	5.0192e-002	
3100	9.41e-002	2.647e-002	4.8649e-002	
3101	9.3531e-002	2.7254e-002	4.955e-002	
3102	9.0824e-002	2.7204e-002	5.0218e-002	
3103	9.1179e-002	2.9096e-002	5.0316e-002	
3104	9.2598e-002	2.6974e-002	5.0174e-002	
3105	9.3007e-002	2.7952e-002	5.022e-002	
3106	9.3487e-002	2.6608e-002	4.8631e-002	
3107	9.0422e-002	2.7294e-002	4.7397e-002	
3108	9.1732e-002	2.8352e-002	4.8944e-002	
3109	9.2918e-002	2.7391e-002	4.9531e-002	
3110	8.5452e-002	2.8408e-002	5.0278e-002	
3111	8.8201e-002	2.7792e-002	5.0298e-002	
3112	8.8556e-002	2.9683e-002	5.0395e-002	
3113	8.7649e-002	3.0801e-002	5.0353e-002	
3114	8.7799e-002	2.7882e-002	4.7476e-002	
3115	8.9109e-002	2.894e-002	4.9023e-002	
3116	8.6761e-002	3.1207e-002	4.8039e-002	
3117	8.213e-002	2.9152e-002	5.0277e-002	
3118	8.3639e-002	3.0644e-002	5.0194e-002	
3119	8.0275e-002	2.9567e-002	4.7755e-002	
3120	8.6211e-002	3.1124e-002	5.0294e-002	
3121	8.6361e-002	2.8204e-002	4.7417e-002	
3122	8.5323e-002	3.153e-002	4.798e-002	
3123	7.8391e-002	2.9989e-002	5.0328e-002	
3124	8.1756e-002	3.1066e-002	5.0252e-002	
3125	7.8258e-002	3.2108e-002	5.0228e-002	
3126	7.8391e-002	2.9989e-002	4.7812e-002	
3127	7.5724e-002	3.0919e-002	5.0492e-002	
3128	7.6403e-002	3.2524e-002	5.0222e-002	
3129	7.6536e-002	3.0405e-002	4.7806e-002	
3130	7.6536e-002	3.0405e-002	1.5097e-002	
3131	7.3056e-002	3.2607e-002	5.0323e-003	
3132	6.9576e-002	3.4809e-002	1.0045e-002	
3133	6.9576e-002	3.4809e-002	1.5058e-002	
3134	7.7877e-002	3.4472e-002	5.0323e-003	
3135	8.4037e-002	2.8725e-002	1.1746e-002	
3136	7.8711e-002	3.7762e-002	1.4016e-002	
3137	7.6536e-002	3.0405e-002	2.5161e-002	
3138	6.9576e-002	3.4809e-002	2.009e-002	
3139	6.9576e-002	3.4809e-002	2.5103e-002	
3140	8.4037e-002	2.8725e-002	1.6778e-002	
3141	8.3458e-002	2.8854e-002	2.3783e-002	
3142	7.8711e-002	3.7762e-002	1.9048e-002	
3143	7.6536e-002	3.0405e-002	3.5226e-002	
3144	6.9576e-002	3.4809e-002	3.0135e-002	
3145	6.9576e-002	3.4809e-002	3.5148e-002	
3146	8.2283e-002	2.9118e-002	3.4037e-002	
3147	8.3458e-002	2.8854e-002	2.8816e-002	
3148	7.981e-002	3.6132e-002	3.3572e-002	
3149	7.8711e-002	3.7762e-002	2.4081e-002	
3150	7.2142e-002	3.7154e-002	3.6911e-002	
3151	6.9576e-002	3.4809e-002	4.018e-002	
3152	7.6536e-002	3.0405e-002	4.2774e-002	
3153	8.2283e-002	2.9118e-002	3.9069e-002	
3154	8.2622e-002	2.9042e-002	4.2436e-002	
3155	7.1893e-002	3.3343e-002	4.2964e-002	
3156	7.4872e-002	3.3177e-002	4.3598e-002	
3157	7.981e-002	3.6132e-002	3.8604e-002	
3158	7.2142e-002	3.7154e-002	4.1944e-002	
3159	8.1585e-002	3.2367e-002	4.2999e-002	
3160	7.7364e-002	3.4289e-002	4.3546e-002	
3161	6.6097e-002	3.7011e-002	0.	
3162	6.2617e-002	3.9213e-002	5.0128e-003	
3163	5.9142e-002	4.1426e-002	0.	
3164	6.5857e-002	4.5362e-002	0.	
3165	6.6097e-002	3.7011e-002	5.0128e-003	
3166	6.9337e-002	4.316e-002	0.	
3167	7.4397e-002	3.6674e-002	0.	
3168	7.5591e-002	3.3038e-002	5.0391e-002	
3169	7.5724e-002	3.0919e-002	4.7976e-002	
3170	7.3737e-002	3.2176e-002	5.0529e-002	
3171	7.4077e-002	3.2979e-002	5.0394e-002	
3172	7.406e-002	3.369e-002	4.88e-002	
3173	6.9506e-002	3.4854e-002	5.0134e-002	
3174	7.154e-002	3.6276e-002	5.0134e-002	
3175	7.3374e-002	3.2406e-002	4.7711e-002	
3176	7.1387e-002	3.3663e-002	5.0264e-002	
3177	7.1726e-002	3.4466e-002	5.0129e-002	
3178	6.8731e-002	3.5344e-002	4.7901e-002	
3179	7.171e-002	3.5178e-002	4.8535e-002	
3180	6.7909e-002	3.5865e-002	5.0137e-002	
